arxiv_id,reached_out_link,reached_out_success,reached_out_note,num_models,num_datasets,num_spaces,title,github,github_stars,conference_name,upvotes,num_comments,github_mention_hf,has_artifact,submitted_by,date
2409.16280,https://huggingface.co/MonoFormer/MonoFormer_ImageNet_256/discussions/1,,,0.0,0.0,0.0,MonoFormer: One Transformer for Both Diffusion and Autoregression,,,,17,2,0.0,False,WenhaoWang,2024-09-25
2409.16191,https://github.com/Quehry/HelloBench/issues/1,,,0.0,0.0,0.0,HelloBench: Evaluating Long Text Generation Capabilities of Large Language Models,https://github.com/Quehry/HelloBench,29.0,,39,4,0.0,False,zsytony,2024-09-25
2409.16283,,,no code,0.0,0.0,0.0,Gen2Act: Human Video Generation in Novel Scenarios enables Generalizable Robot Manipulation,,,,6,2,0.0,False,akhaliq,2024-09-25
2409.12192,https://github.com/jeffacce/dynamo_ssl/issues/4,,,0.0,0.0,0.0,DynaMo: In-Domain Dynamics Pretraining for Visuo-Motor Control,,,NeurIPS2024,4,3,0.0,False,Ksgk-fy,2024-09-25
2409.15700,,,,1.0,0.0,3.0,Making Text Embedders Few-Shot Learners,https://github.com/FlagOpen/FlagEmbedding,7156.0,,27,2,0.0,True,akhaliq,2024-09-25
2409.16211,,,no code yet,0.0,0.0,0.0,MaskBit: Embedding-free Image Generation via Bit Tokens,,,,14,2,0.0,False,akhaliq,2024-09-25
2409.16160,https://github.com/menyifang/MIMO/issues/2,,,0.0,0.0,0.0,MIMO: Controllable Character Video Synthesis with Spatial Decomposed Modeling,,,,28,2,0.0,False,akhaliq,2024-09-25
2409.15360,,,no code,0.0,0.0,0.0,Reward-Robust RLHF in LLMs,,,,4,2,0.0,False,akhaliq,2024-09-25
2409.16040,https://huggingface.co/Maple728/TimeMoE-50M/discussions/1,,,1.0,0.0,0.0,Time-MoE: Billion-Scale Time Series Foundation Models with Mixture of Experts,,,,9,2,0.0,True,akhaliq,2024-09-25
2409.16235,https://huggingface.co/utter-project/EuroLLM-1.7B/discussions/3,,,2.0,0.0,1.0,EuroLLM: Multilingual Language Models for Europe,,,,17,4,0.0,True,akhaliq,2024-09-25
2409.16143,https://github.com/mhamilton723/FacesInThings/issues/1,,,0.0,0.0,0.0,Seeing Faces in Things: A Model and Dataset for Pareidolia,,,ECCV2024,15,2,0.0,False,mhamilton723,2024-09-25
2409.15933,,,,1.0,0.0,0.0,SLIMER-IT: Zero-Shot NER on Italian Language,,,,4,2,0.0,True,andrewzamai,2024-09-25
2409.14128,,,,1.0,1.0,0.0,Present and Future Generalization of Synthetic Image Detectors,,,,18,3,0.0,True,dariog,2024-09-25
2409.13882,https://huggingface.co/papers/2409.13882#66fafb444ec9dbbeda5e0a34,,,0.0,0.0,0.0,Tabular Data Generation using Binary Diffusion,,,,3,2,0.0,False,vitaliykinakh,2024-09-25
2409.15272,,,,0.0,1.0,0.0,OmniBench: Towards The Future of Universal Omni-Language Models,,,,24,2,0.0,True,yizhilll,2024-09-25
2409.15997,,,no code,0.0,0.0,0.0,Improvements to SDXL in NovelAI Diffusion V3,,,,10,3,0.0,False,julien-c,2024-09-25
2409.13156,,,no code,0.0,0.0,0.0,RRM: Robust Reward Model Training Mitigates Reward Hacking,,,,3,2,0.0,False,TianqiLiuAI,2024-09-25
2409.17143,,,,0.0,0.0,1.0,Attention Prompting on Image for Large Vision-Language Models,https://github.com/yu-rp/apiprompting,,,4,2,0.0,True,rp-yu,2024-09-25
2409.17115,,,,3.0,4.0,0.0,Programming Every Example: Lifting Pre-training Data Quality like Experts at Scale,https://github.com/gair-nlp/prox,164.0,,57,3,1.0,True,koalazf99,2024-09-26
2409.17146,https://huggingface.co/allenai/Molmo-72B-0924/discussions/10,,,0.0,0.0,0.0,Molmo and PixMo: Open Weights and Open Data for State-of-the-Art Multimodal Models,,,,89,3,0.0,False,akhaliq,2024-09-26
2409.17145,https://github.com/Yukun-Huang/DreamWaltz-G/issues/1,,,0.0,0.0,0.0,DreamWaltz-G: Expressive 3D Gaussian Avatars from Skeleton-Guided 2D Diffusion,,,,11,2,0.0,False,akhaliq,2024-09-26
2409.16666,,,no code,0.0,0.0,0.0,TalkinNeRF: Animatable Neural Fields for Full-Body Talking Humans,,,,5,2,0.0,False,akhaliq,2024-09-26
2409.16629,https://github.com/xupei0610/guitar/issues/1,,,0.0,0.0,0.0,Synchronize Dual Hands for Physics-Based Dexterous Guitar Playing,https://github.com/xupei0610/guitar,,,9,2,0.0,False,akhaliq,2024-09-26
2409.17058,https://huggingface.co/papers/2409.17058#66feb97e39485e45494ad6ce,,,0.0,0.0,0.0,Degradation-Guided One-Step Image Super-Resolution with Diffusion Priors,https://github.com/arctichare105/s3diff,,,9,2,1.0,False,OAOA,2024-09-26
2409.15127,,,no code,0.0,0.0,0.0,Boosting Healthcare LLMs Through Retrieved Context,,,,18,2,0.0,False,dariog,2024-09-26
2409.15041,,,,0.0,1.0,0.0,AIM 2024 Sparse Neural Rendering Challenge: Dataset and Benchmark,,,,12,2,0.0,True,michaal94,2024-09-26
2409.16925,,,,0.0,1.0,0.0,Game4Loc: A UAV Geo-Localization Benchmark from Game Data,,,,6,2,0.0,True,Yux1ang,2024-09-26
2409.16299,,,no artifacts,0.0,0.0,0.0,HyperAgent: Generalist Software Engineering Agents to Solve Coding Tasks at Scale,,,,9,2,0.0,False,akhaliq,2024-09-26
2409.16493,,,no code,0.0,0.0,0.0,NoTeeline: Supporting Real-Time Notetaking from Keypoints with Large Language Models,,,,7,2,0.0,False,chuanenlin,2024-09-26
2409.16288,https://github.com/ayshrv/gmrw/issues/2,,,0.0,0.0,0.0,Self-Supervised Any-Point Tracking by Contrastive Random Walks,https://github.com/ayshrv/gmrw,,ECCV2024,4,2,0.0,False,ayshrv,2024-09-26
2409.17481,,,no artifacts,0.0,0.0,0.0,MaskLLM: Learnable Semi-Structured Sparsity for Large Language Models,https://github.com/nvlabs/maskllm,117.0,NeurIPS2024,43,3,1.0,False,akhaliq,2024-09-27
2409.17422,,,no artifacts,0.0,0.0,0.0,Discovering the Gems in Early Layers: Accelerating Long-Context LLMs with 1000x Input Token Reduction,https://github.com/SalesforceAIResearch/GemFilter,59.0,,22,2,0.0,False,akhaliq,2024-09-27
2409.17280,,,no code,0.0,0.0,0.0,Disco4D: Disentangled 4D Human Generation and Animation from a Single Image,,,,8,2,0.0,False,akhaliq,2024-09-27
2409.18124,https://github.com/EnVision-Research/Lotus/issues/4,,,0.0,0.0,0.0,Lotus: Diffusion-based Visual Foundation Model for High-quality Dense Prediction,,,,23,2,0.0,False,akhaliq,2024-09-27
2409.18121,,,no code yet,0.0,0.0,0.0,Robot See Robot Do: Imitating Articulated Object Manipulation with Monocular 4D Reconstruction,https://github.com/kerrj/rsrd,52.0,CoRL2024,7,2,0.0,False,akhaliq,2024-09-27
2409.18042,,,no code,0.0,0.0,0.0,"EMOVA: Empowering Language Models to See, Hear and Speak with Vivid Emotions",,,,33,3,0.0,False,akhaliq,2024-09-27
2409.18125,https://github.com/ZCMax/LLaVA-3D/issues/2,,,0.0,0.0,0.0,LLaVA-3D: A Simple yet Effective Pathway to Empowering LMMs with 3D-awareness,,,,32,2,0.0,False,akhaliq,2024-09-27
2409.17565,,,no code,0.0,0.0,0.0,Pixel-Space Post-Training of Latent Diffusion Models,,,,18,2,0.0,False,akhaliq,2024-09-27
2409.14683,,,no code,0.0,0.0,0.0,Reducing the Footprint of Multi-Vector Retrieval with Minimal Performance Impact via Token Pooling,,,,8,2,0.0,False,davanstrien,2024-09-27
2409.17580,,,no code,0.0,0.0,0.0,Enhancing Structured-Data Retrieval with GraphRAG: Soccer Data Case Study,,,,6,2,0.0,False,SushantGautam,2024-09-27
2409.14254,,,no artifacts,0.0,0.0,0.0,Instruction Following without Instruction Tuning,https://github.com/john-hewitt/implicit-ins,,,25,4,1.0,False,onekq,2024-09-27
2409.14195,,,no code,0.0,0.0,0.0,"The Imperative of Conversation Analysis in the Era of LLMs: A Survey of Tasks, Techniques, and Trends",,,,10,2,0.0,False,AIRobotZ,2024-09-27
2409.17066,,,test_jb2,42.0,0.0,2.0,VPTQ: Extreme Low-bit Vector Post-Training Quantization for Large Language Models,https://github.com/microsoft/vptq,522.0,EMNLP2024,22,3,1.0,True,yangwang92,2024-09-30
2409.17692,,,no code,0.0,0.0,0.0,MIO: A Foundation Model on Multimodal Tokens,,,,45,3,0.0,False,ZenMoore,2024-09-30
2409.16686,,,no code,0.0,0.0,0.0,MSI-Agent: Incorporating Multi-Scale Insight into Embodied Agents for Superior Planning and Decision-Making,,,EMNLP2024,7,2,0.0,False,dongguanting,2024-09-30
2409.18964,,,,0.0,0.0,0.0,PhysGen: Rigid-Body Physics-Grounded Image-to-Video Generation,https://github.com/stevenlsw/physgen,,ECCV2024,20,2,1.0,False,akhaliq,2024-09-30
2409.18869,https://huggingface.co/BAAI/Emu3-Chat/discussions/1,,,0.0,0.0,0.0,Emu3: Next-Token Prediction is All You Need,,,,74,4,0.0,False,akhaliq,2024-09-30
2409.18839,https://huggingface.co/spaces/opendatalab/MinerU/discussions/2,,,0.0,0.0,1.0,MinerU: An Open-Source Solution for Precise Document Content Extraction,https://github.com/opendatalab/mineru,12976.0,,22,4,1.0,True,wanderkid,2024-09-30
2409.17545,https://huggingface.co/papers/2409.17545#67005133d66ad0efb0d54f46,,,0.0,0.0,0.0,"Modulated Intervention Preference Optimization (MIPO): Keep the Easy, Refine the Difficult",,,,16,4,0.0,False,fetong,2024-09-30
2409.18957,,,no artifacts,0.0,0.0,0.0,LML: Language Model Learning a Dataset for Data-Augmented Prediction,https://github.com/pro-genai/lml-dap,10.0,,8,3,0.0,False,prane-eth,2024-09-30
2409.18786,,,no artifacts,0.0,0.0,0.0,A Survey on the Honesty of Large Language Models,https://github.com/sihengli99/llm-honesty-survey,,,28,3,0.0,False,Chufan,2024-09-30
2409.17433,,,,1.0,1.0,0.0,HDFlow: Enhancing LLM Complex Problem-Solving with Hybrid Thinking and Dynamic Workflows,https://github.com/wenlinyao/HDFlow,2.0,,8,2,0.0,True,wenlinyao,2024-09-30
2409.19952,,,,0.0,1.0,0.0,Image Copy Detection for Diffusion Models,,,NeurIPS2024,9,3,0.0,True,WenhaoWang,2024-10-01
2409.20566,https://huggingface.co/papers/2409.20566#66fc2a0025d0b1bf22e71e39,,,0.0,0.0,0.0,"MM1.5: Methods, Analysis & Insights from Multimodal LLM Fine-tuning",,,,43,2,0.0,False,haotiz,2024-10-01
2409.19020,https://huggingface.co/papers/2409.19020#6702b5f2819d5e04f62b9a06,,,0.0,0.0,0.0,DiaSynth -- Synthetic Dialogue Generation Framework,,,,19,2,0.0,False,SkAndMl,2024-10-01
2409.19606,,,no artifacts,0.0,0.0,0.0,Hyper-Connections,,,,15,2,0.0,False,Taoer,2024-10-01
2409.19627,,,no artifacts,0.0,0.0,1.0,IDEAW: Robust Neural Audio Watermarking with Invertible Dual-Embedding,,,EMNLP2024,1,2,0.0,True,zhangxulong,2024-10-01
2409.18747,https://github.com/gmongaras/Cottention_Transformer/issues/4,,,0.0,0.0,0.0,Cottention: Linear Transformers With Cosine Attention,https://github.com/gmongaras/Cottention_Transformer,,,14,2,0.0,False,gmongaras,2024-10-01
2409.19808,,,no code,0.0,0.0,0.0,Can Models Learn Skill Composition from Examples?,,,NeurIPS2024,7,2,0.0,False,Ksgk-fy,2024-10-01
2409.19715,https://huggingface.co/papers/2409.19715#6702b70e4055c4569f695a86,,,0.0,0.0,0.0,Coffee-Gym: An Environment for Evaluating and Improving Natural Language Feedback on Erroneous Code,,,EMNLP2024,8,2,0.0,False,hyungjoochae,2024-10-01
2409.18943,,,no artifacts,0.0,0.0,0.0,Ruler: A Model-Agnostic Method to Control Generated Length for Large Language Models,https://github.com/geaming2002/ruler,15.0,EMNLP2024,26,2,0.0,False,Lemoncoke,2024-10-01
2409.20551,https://huggingface.co/SiyuanH/UniAff-13B/discussions/1,,,0.0,0.0,0.0,UniAff: A Unified Representation of Affordances for Tool Usage and Articulation with Vision-Language Models,,,,13,2,0.0,False,SiyuanH,2024-10-01
2409.20537,,,,1.0,0.0,0.0,Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,https://github.com/liruiw/lerobot,10.0,NeurIPS2024,11,2,0.0,True,liruiw,2024-10-01
2409.19339,https://huggingface.co/freesky/InternVL-Chat-V1-5_ft_by_DecoVQAplus/discussions/1,,,3.0,0.0,0.0,Visual Question Decomposition on Multimodal Large Language Models,,,EMNLP2024,7,2,0.0,True,ShuoChen99,2024-10-01
2410.00907,,,no code,0.0,0.0,0.0,Addition is All You Need for Energy-efficient Language Models,,,,18,1,0.0,False,luohy,2024-10-01
2410.00231,,,no artifacts,0.0,0.0,0.0,Helpful DoggyBot: Open-World Object Fetching using Legged Robots and Vision-Language Models,,,,6,2,0.0,False,akhaliq,2024-10-02
2409.20563,,,no code yet,0.0,0.0,0.0,DressRecon: Freeform 4D Human Reconstruction from Monocular Video,,,,7,2,0.0,False,gengshan-y,2024-10-02
2410.00086,https://github.com/modelscope/scepter/issues/49,,,0.0,0.0,0.0,ACE: All-round Creator and Editor Following Instructions via Diffusion Transformer,,,,10,2,0.0,False,akhaliq,2024-10-02
2410.00531,,,no artifacts,0.0,0.0,0.0,TPI-LLM: Serving 70B-scale LLMs Efficiently on Low-resource Edge Devices,,,,28,3,0.0,False,akhaliq,2024-10-02
2409.19951,,,,0.0,2.0,0.0,Law of the Weakest Link: Cross Capabilities of Large Language Models,https://github.com/facebookresearch/llm-cross-capabilities,,,50,2,1.0,True,MingZhong,2024-10-02
2410.00890,,,Slack channel is hf-vfusion3d-colab,0.0,0.0,0.0,Flex3D: Feed-Forward 3D Generation With Flexible Reconstruction Model And Input View Curation,,,,16,4,0.0,False,akhaliq,2024-10-02
2409.17912,,,,8.0,7.0,1.0,Atlas-Chat: Adapting Large Language Models for Low-Resource Moroccan Arabic Dialect,,,,20,2,0.0,True,guokan-shang,2024-10-02
2409.19946,,,,1.0,0.0,8.0,Illustrious: an Open Advanced Illustration Model,,,,10,2,0.0,True,solbon1212,2024-10-02
2409.19603,https://github.com/showlab/VideoLISA/issues/1,,,0.0,0.0,0.0,One Token to Seg Them All: Language Instructed Reasoning Segmentation in Videos,https://github.com/showlab/videolisa,33.0,NeurIPS2024,17,2,0.0,False,ZechenBai,2024-10-02
2410.00418,,,,0.0,0.0,1.0,Posterior-Mean Rectified Flow: Towards Minimum MSE Photo-Realistic Image Restoration,https://github.com/ohayonguy/PMRF,,,9,3,0.0,True,ohayonguy,2024-10-02
2409.20018,,,,0.0,0.0,1.0,Visual Context Window Extension: A New Perspective for Long Video Understanding,,,,7,2,0.0,True,hcwei,2024-10-02
2410.00337,https://huggingface.co/lilelife/SyntheOcc/discussions/1,,,1.0,0.0,0.0,SyntheOcc: Synthesize Geometric-Controlled Street View Images through 3D Semantic MPIs,,,,10,2,0.0,True,lilelife,2024-10-02
2410.00545,,,,0.0,1.0,0.0,What the Harm? Quantifying the Tangible Impact of Gender Bias in Machine Translation with a Human-centered Study,https://github.com/bsavoldi/post-edit_guidelines,0.0,EMNLP2024,4,2,0.0,True,BSavoldi,2024-10-02
2409.18313,,,no code yet,0.0,0.0,0.0,Embodied-RAG: General non-parametric Embodied Memory for Retrieval and Generation,,,,3,2,0.0,False,Quanting,2024-10-02
2410.01044,https://huggingface.co/Dongwei/Rationalyst_reasoning_datasets/discussions/2,,,1.0,0.0,0.0,RATIONALYST: Pre-training Process-Supervision for Improving Reasoning,https://github.com/jhu-clsp/rationalyst,,,34,3,1.0,True,Dongwei,2024-10-03
2410.01804,,,no code,0.0,0.0,0.0,EVER: Exact Volumetric Ellipsoid Rendering for Real-time View Synthesis,,,,4,2,0.0,False,akhaliq,2024-10-03
2410.01731,,,no code,0.0,0.0,0.0,ComfyGen: Prompt-Adaptive Workflows for Text-to-Image Generation,,,,14,2,0.0,False,akhaliq,2024-10-03
2410.01257,https://huggingface.co/nvidia/Llama-3.1-Nemotron-70B-Reward/discussions/1,,,2.0,1.0,1.0,HelpSteer2-Preference: Complementing Ratings with Preferences,,,,7,3,0.0,True,akhaliq,2024-10-03
2410.01215,,,no artifacts,0.0,0.0,1.0,From Code to Correctness: Closing the Last Mile of Code Generation with Hierarchical Debugging,https://github.com/YerbaPage/MGDebugger,,,30,5,0.0,True,YerbaPage,2024-10-03
2410.01744,https://github.com/Jill0001/Leopard/issues/1,,,0.0,0.0,0.0,LEOPARD : A Vision Language Model For Text-Rich Multi-Image Tasks,,,,23,2,0.0,False,wyu1,2024-10-03
2410.01440,,,no artifacts,0.0,0.0,0.0,Closed-loop Long-horizon Robotic Planning via Equilibrium Sequence Modeling,https://github.com/singularity0104/equilibrium-planner,9.0,,3,2,1.0,False,feifeiobama,2024-10-03
2410.01769,,,no code yet,0.0,0.0,0.0,Quantifying Generalization Complexity for Large Language Models,,,,12,2,0.0,False,luohy,2024-10-03
2410.01647,,,,0.0,0.0,0.0,3DGS-DET: Empower 3D Gaussian Splatting with Boundary Guidance and Box-Focused Sampling for 3D Object Detection,https://github.com/yangcaoai/3dgs-det,,,6,2,0.0,False,YangCaoCS,2024-10-03
2409.20059,https://huggingface.co/hgissbkh/ALMA-13B-LoRA/discussions/1,,,0.0,1.0,0.0,Is Preference Alignment Always the Best Option to Enhance LLM-Based Translation? An Empirical Analysis,,,EMNLP2024,15,2,0.0,True,hgissbkh,2024-10-03
2410.01748,,,no code,0.0,0.0,0.0,Not All LLM Reasoners Are Created Equal,,,,25,2,0.0,False,onekq,2024-10-03
2410.01463,,,no code,0.0,0.0,0.0,Selective Aggregation for Low-Rank Adaptation in Federated Learning,,,,18,3,0.0,False,gpx333,2024-10-03
2409.18111,https://huggingface.co/PolyU-ChenLab/ETChat-Phi3-Mini-Stage-1/discussions/1,,,3.0,2.0,0.0,E.T. Bench: Towards Open-Ended Event-Level Video-Language Understanding,https://github.com/PolyU-ChenLab/ETBench,34.0,NeurIPS2024 D&B,4,2,1.0,True,yeliudev,2024-10-03
2410.01723,,,no code,0.0,0.0,0.0,HarmoniCa: Harmonizing Training and Inference for Better Feature Cache in Diffusion Transformer Acceleration,,,,4,2,0.0,False,Harahan,2024-10-03
2410.01036,,,,0.0,0.0,0.0,"MOSEL: 950,000 Hours of Speech Data for Open-Source Speech Foundation Model Training on EU Languages",https://github.com/hlt-mt/mosel,146.0,EMNLP2024,14,2,1.0,False,spapi,2024-10-03
2410.01691,https://huggingface.co/datasets/chaoweihuang/factalign-gemma2-f1_0.75/discussions/1,,also https://huggingface.co/chaoweihuang/FactAlign-LLaMA-3-8B/discussions/1,3.0,3.0,0.0,FactAlign: Long-form Factuality Alignment of Large Language Models,https://github.com/miulab/factalign,9.0,EMNLP2024,8,2,1.0,True,chaoweihuang,2024-10-03
2409.20325,,,no code,0.0,0.0,0.0,"Old Optimizer, New Norm: An Anthology",,,,3,2,0.0,False,eliebak,2024-10-03
2410.01518,,,no code,0.0,0.0,0.0,InfiniPot: Infinite Context Processing on Memory-Constrained LLMs,,,EMNLP2024,2,2,0.0,False,minsoo2333,2024-10-03
2410.01171,,,,0.0,1.0,0.0,BordIRlines: A Dataset for Evaluating Cross-lingual Retrieval-Augmented Generation,https://github.com/manestay/bordirlines,0.0,,5,3,1.0,True,manestay,2024-10-03
2410.01481,https://github.com/JusperLee/SonicSim/issues/4,,,0.0,0.0,0.0,SonicSim: A customizable simulation platform for speech processing in moving sound source scenarios,https://github.com/jusperlee/sonicsim,,,2,2,0.0,False,JusperLee,2024-10-03
2410.00316,,,,0.0,0.0,1.0,EmoKnob: Enhance Voice Cloning with Fine-Grained Emotion Control,https://github.com/tonychenxyz/emoknob,43.0,EMNLP2024,4,2,0.0,True,tonychenxyz,2024-10-03
2410.01680,https://huggingface.co/nvidia/RADIO/discussions/12,,,3.0,0.0,1.0,PHI-S: Distribution Balancing for Label-Free Multi-Teacher Distillation,,,,30,4,0.0,True,pmolchanov,2024-10-03
2410.02197,https://huggingface.co/papers/2410.02197#6702c7ef31594faefae04e1d,,,0.0,0.0,0.0,General Preference Modeling with Preference Representations for Aligning Language Models,https://github.com/general-preference/general-preference-model,13.0,,5,3,1.0,False,thughost,2024-10-03
2410.00296,,,no code,0.0,0.0,0.0,VLMGuard: Defending VLMs against Malicious Prompts via Unlabeled Data,,,,4,2,0.0,False,reshmighosh,2024-10-03
2410.02740,,,no code,0.0,0.0,0.0,Revisit Large-Scale Image-Caption Data in Pre-training Multimodal Foundation Models,,,,51,2,0.0,False,jefflai,2024-10-04
2410.02713,https://huggingface.co/lmms-lab/LLaVA-Video-7B-Qwen2/discussions/4,,,4.0,1.0,2.0,Video Instruction Tuning With Synthetic Data,,,,31,3,0.0,True,ZhangYuanhan,2024-10-04
2410.02712,https://huggingface.co/lmms-lab/llava-critic-72b/discussions/2,,,4.0,1.0,0.0,LLaVA-Critic: Learning to Evaluate Multimodal Models,,,,30,3,0.0,True,thughost,2024-10-04
2410.02367,,,no artifacts,0.0,0.0,0.0,SageAttention: Accurate 8-Bit Attention for Plug-and-play Inference Acceleration,https://github.com/thu-ml/SageAttention,,,44,3,0.0,False,akhaliq,2024-10-04
2410.02056,https://github.com/Sreyan88/Synthio/issues/1,,,0.0,0.0,0.0,Synthio: Augmenting Small-Scale Audio Classification Datasets with Synthetic Data,,,,4,2,0.0,False,Sreyan88,2024-10-04
2410.02103,,,no artifacts,0.0,0.0,0.0,MVGS: Multi-view-regulated Gaussian Splatting for Novel View Synthesis,,,,8,3,0.0,False,xiaobiaodu,2024-10-04
2410.02757,,,no code,0.0,0.0,0.0,Loong: Generating Minute-level Long Videos with Autoregressive Language Models,,,,34,2,0.0,False,akhaliq,2024-10-04
2410.02746,,,no code,0.0,0.0,0.0,Contrastive Localized Language-Image Pre-Training,,,,27,2,0.0,False,haotiz,2024-10-04
2410.02073,,,,3.0,0.0,2.0,Depth Pro: Sharp Monocular Metric Depth in Less Than a Second,https://github.com/apple/ml-depth-pro,3102.0,,33,2,0.0,True,akhaliq,2024-10-04
2410.02458,https://huggingface.co/papers/2410.02458#6702e4dd1357da7d4a445271,,,0.0,0.0,0.0,MedVisionLlama: Leveraging Pre-Trained Large Language Model Layers to Enhance Medical Image Segmentation,,,,9,2,0.0,False,amanchadha,2024-10-04
2410.02115,https://github.com/ZetangForward/L-CITEEVAL/issues/1,,,0.0,1.0,0.0,L-CiteEval: Do Long-Context Models Truly Leverage Context for Responding?,https://github.com/ZetangForward/L-CITEEVAL,,,10,3,0.0,True,ZetangForward,2024-10-04
2410.02749,,,,0.0,0.0,0.0,Training Language Models on Synthetic Edit Sequences Improves Code Synthesis,,,,12,2,0.0,False,onekq,2024-10-04
2410.02416,,,,0.0,0.0,0.0,Eliminating Oversaturation and Artifacts of High Guidance Scales in Diffusion Models,,,,22,3,0.0,False,msadat97,2024-10-04
2410.02678,,,,3.0,0.0,1.0,Distilling an End-to-End Voice Assistant Without Instruction Training Data,,,,21,2,0.0,True,WillHeld,2024-10-04
2409.19291,https://huggingface.co/MajorDavidZhang/CLIP-MoE/discussions/1,,,0.0,0.0,0.0,CLIP-MoE: Towards Building Mixture of Experts for CLIP with Diversified Multiplet Upcycling,https://github.com/OpenSparseLLMs/CLIP-MoE,,,16,2,0.0,False,Xiaoye08,2024-10-04
2410.02763,,,,0.0,1.0,0.0,Vinoground: Scrutinizing LMMs over Dense Temporal Reasoning with Short Videos,,,,7,2,0.0,True,mucai,2024-10-04
2410.02724,,,no code,0.0,0.0,0.0,Large Language Models as Markov Chains,,,,27,3,0.0,False,ambroiseodt,2024-10-04
2410.02426,,,no code,0.0,0.0,0.0,Learning the Latent Rules of a Game from Data: A Chess Story,,,,4,2,0.0,False,BFauber,2024-10-04
2410.01679,,,,4.0,0.0,0.0,VinePPO: Unlocking RL Potential For LLM Reasoning Through Refined Credit Assignment,https://github.com/mcgill-nlp/vineppo,,,21,2,1.0,True,kazemnejad,2024-10-04
2410.00255,https://github.com/WeitaiKang/Robin3D/issues/2,,,0.0,0.0,0.0,Robin3D: Improving 3D Large Language Model via Robust Instruction Tuning,https://github.com/weitaikang/robin3d,,,5,2,1.0,False,weitaikang,2024-10-04
2410.02536,,,no code,0.0,0.0,0.0,Intelligence at the Edge of Chaos,,,,5,2,0.0,False,Ksgk-fy,2024-10-04
2410.02052,,,no code,0.0,0.0,0.0,Improving Autonomous AI Agents with Reflective Tree Search and Self-Learning,,,,7,2,0.0,False,jasonyux,2024-10-04
2410.01946,,,,0.0,0.0,0.0,SciPrompt: Knowledge-augmented Prompting for Fine-grained Categorization of Scientific Topics,https://github.com/zhiwenyou103/SciPrompt,2.0,EMNLP2024,4,3,0.0,False,uzw,2024-10-04
2410.01782,https://huggingface.co/datasets/shayekh/openrag_train_data/discussions/1,,also https://huggingface.co/datasets/shayekh/openrag_bench/discussions/1,0.0,0.0,0.0,Open-RAG: Enhanced Retrieval-Augmented Reasoning with Open-Source Large Language Models,,,,6,3,0.0,False,shayekh,2024-10-04
2410.02525,,,,1.0,0.0,0.0,Contextual Document Embeddings,,,,8,3,0.0,True,jxm,2024-10-04
2410.02762,,,no artifacts,0.0,0.0,0.0,Interpreting and Editing Vision-Language Representations to Mitigate Hallucinations,https://github.com/nickjiang2378/vl-interp,,,8,2,0.0,False,yossig,2024-10-04
2410.01335,,,no code,0.0,0.0,0.0,Layer Swapping for Zero-Shot Cross-Lingual Transfer in Large Language Models,,,,4,2,0.0,False,lucasbandarkar,2024-10-04
2410.02760,https://github.com/rohitgandikota/erasing-llm/issues/3,,,0.0,0.0,0.0,Erasing Conceptual Knowledge from Language Models,https://github.com/rohitgandikota/erasing-llm,,,12,4,1.0,False,RohitGandikota,2024-10-07
2410.02703,,,no code,0.0,0.0,0.0,Selective Attention Improves Transformer,,,,22,2,0.0,False,Ksgk-fy,2024-10-07
2410.03017,,,no code,0.0,0.0,0.0,Tutor CoPilot: A Human-AI Approach for Scaling Real-Time Expertise,,,,24,4,0.0,False,akhaliq,2024-10-07
2410.02241,,,no code,0.0,0.0,0.0,MIGA: Mixture-of-Experts with Group Aggregation for Stock Market Prediction,,,,6,2,0.0,False,zjy2001,2024-10-07
2409.19989,,,no code,0.0,0.0,0.0,RoCoTex: A Robust Method for Consistent Texture Synthesis with Diffusion Models,,,,17,3,0.0,False,longshiine,2024-10-07
2410.02613,,,will be released on HF,0.0,0.0,0.0,NL-Eye: Abductive NLI for Images,,,,22,2,0.0,False,MorVentura,2024-10-07
2410.02362,,,no artifacts,0.0,0.0,0.0,"A Comprehensive Survey of Mamba Architectures for Medical Image Analysis: Classification, Segmentation, Restoration and Beyond",https://github.com/madhavaprasath23/awesome-mamba-papers-on-medical-domain,,,16,4,0.0,False,Madddy,2024-10-07
2410.01273,https://github.com/worv-ai/canvas/issues/1,,,0.0,0.0,0.0,CANVAS: Commonsense-Aware Navigation System for Intuitive Human-Robot Interaction,,,,7,2,0.0,False,lastdefiance20,2024-10-07
2410.03535,,,no code,0.0,0.0,0.0,NRGBoost: Energy-Based Generative Boosted Trees,,,,6,2,0.0,False,joaobravo,2024-10-07
2410.03645,https://github.com/GenSim2/GenSim2/issues/3,,,0.0,0.0,0.0,GenSim2: Scaling Robot Data Generation with Multi-modal and Reasoning LLMs,https://github.com/GenSim2/GenSim2,37.0,CoRL2024,2,2,0.0,False,liruiw,2024-10-07
2410.01699,,,no code yet,0.0,0.0,0.0,Accelerating Auto-regressive Text-to-Image Generation with Training-free Speculative Jacobi Decoding,,,,17,2,0.0,False,tytyt,2024-10-07
2410.03103,,,no code,0.0,0.0,0.0,Horizon-Length Prediction: Advancing Fill-in-the-Middle Capabilities for Code Generation with Lookahead Planning,,,,5,2,0.0,False,YifengDing,2024-10-07
